"111111110000000"
ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID	Description
253832_at	0.6673727	2.72e-01	-1.14	-7.25807	-4.62e-02	253832	zinc finger, DHHC-type containing 20
55605_at	0.6673727	2.72e-01	-1.14	-7.25821	-2.08e-01	55605	kinesin family member 21A
22954_at	0.6673727	2.72e-01	-1.14	-7.25825	-3.19e-02	22954	tripartite motif-containing 32
148418_at	0.6673727	2.72e-01	-1.14	-7.25828	-1.08e-02	148418	sterile alpha motif domain containing 13
51458_at	0.6673727	2.73e-01	-1.14	-7.2586	-7.17e-02	51458	Rh family, C glycoprotein
10752_at	0.6673727	2.73e-01	1.14	-7.25863	1.19e-01	10752	cell adhesion molecule with homology to L1CAM (close homolog of L1)
151651_at	0.6673727	2.73e-01	1.14	-7.25888	1.10e-02	151651	EF-hand domain family, member B
138009_at	0.6673727	2.73e-01	-1.14	-7.25892	-5.25e-03	138009	DDB1 and CUL4 associated factor 4-like 2
151658_at	0.6673727	2.73e-01	-1.14	-7.2592	-5.33e-02	151658	hypothetical LOC151658
3012_at	0.6673727	2.73e-01	-1.14	-7.25928	-3.21e-02	3012	histone cluster 1, H2ae
7324_at	0.6673727	2.73e-01	-1.14	-7.25939	-1.48e-01	7324	ubiquitin-conjugating enzyme E2E 1 (UBC4/5 homolog, yeast)
163033_at	0.6673727	2.73e-01	-1.14	-7.25964	-1.05e-01	163033	zinc finger protein 579
152273_at	0.6673727	2.73e-01	1.14	-7.25992	5.16e-03	152273	FYVE, RhoGEF and PH domain containing 5
6643_at	0.6673727	2.73e-01	-1.14	-7.26051	-1.65e-01	6643	sorting nexin 2
79794_at	0.6673727	2.73e-01	-1.14	-7.2608	-1.16e-01	79794	chromosome 12 open reading frame 49
5763_at	0.6673727	2.73e-01	1.14	-7.26085	2.09e-01	5763	parathymosin
4923_at	0.6673727	2.73e-01	1.14	-7.26088	2.57e-02	4923	neurotensin receptor 1 (high affinity)
79614_at	0.6673727	2.73e-01	-1.14	-7.26103	-3.10e-01	79614	chromosome 5 open reading frame 23
1271_at	0.6673727	2.73e-01	-1.14	-7.26113	-2.99e-02	1271	ciliary neurotrophic factor receptor
112479_at	0.6673727	2.73e-01	-1.14	-7.26123	-4.47e-02	112479	ERI1 exoribonuclease family member 2
170960_at	0.6673727	2.74e-01	1.14	-7.26186	1.28e-01	170960	zinc finger protein 721
92689_at	0.6673727	2.74e-01	-1.14	-7.26228	-3.53e-01	92689	family with sequence similarity 114, member A1
349136_at	0.6673727	2.74e-01	-1.14	-7.26249	-1.94e-02	349136	WD repeat domain 86
90233_at	0.6673727	2.74e-01	1.14	-7.26296	9.08e-02	90233	zinc finger protein 551
644660_at	0.6673727	2.74e-01	1.14	-7.26297	1.01e-02	644660	non-protein coding RNA 255
55668_at	0.6673727	2.74e-01	-1.14	-7.2637	-5.02e-02	55668	chromosome 14 open reading frame 118
54662_at	0.6673727	2.74e-01	-1.14	-7.26374	-1.26e-01	54662	TBC1 domain family, member 13
7402_at	0.6673727	2.74e-01	-1.14	-7.26391	-1.75e-01	7402	utrophin
3354_at	0.6673727	2.74e-01	-1.14	-7.26412	-5.11e-02	3354	5-hydroxytryptamine (serotonin) receptor 1E
55293_at	0.6673727	2.75e-01	-1.14	-7.26418	-1.93e-01	55293	UEV and lactate/malate dehyrogenase domains
26100_at	0.6673727	2.75e-01	-1.14	-7.26476	-5.29e-02	26100	WD repeat domain, phosphoinositide interacting 2
23299_at	0.6673727	2.75e-01	1.14	-7.26586	1.08e-02	23299	bicaudal D homolog 2 (Drosophila)
4600_at	0.6673727	2.75e-01	1.14	-7.26605	4.33e-01	4600	myxovirus (influenza virus) resistance 2 (mouse)
57827_at	0.6673727	2.75e-01	-1.14	-7.26607	-8.79e-02	57827	chromosome 6 open reading frame 47
2797_at	0.6673727	2.75e-01	1.14	-7.26624	1.87e-02	2797	gonadotropin-releasing hormone 2
126272_at	0.6673727	2.75e-01	-1.14	-7.26671	-1.04e-01	126272	EP300 interacting inhibitor of differentiation 2B
4595_at	0.6673727	2.75e-01	-1.14	-7.26689	-6.46e-02	4595	mutY homolog (E. coli)
79729_at	0.6673727	2.76e-01	1.14	-7.26695	2.16e-02	79729	chromosome 1 open reading frame 113
23283_at	0.6673727	2.76e-01	-1.14	-7.26717	-1.23e-01	23283	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant
10946_at	0.6673727	2.76e-01	-1.14	-7.26733	-6.32e-02	10946	splicing factor 3a, subunit 3, 60kDa
10610_at	0.6673727	2.76e-01	-1.14	-7.26746	-2.00e-02	10610	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
10637_at	0.6673727	2.76e-01	-1.14	-7.26746	-1.42e-01	10637	left-right determination factor 1
100131454_at	0.6673727	2.76e-01	1.14	-7.26748	2.87e-02	100131454	endozepine-like peptide 2 pseudogene
166929_at	0.6673727	2.76e-01	1.14	-7.26775	1.84e-01	166929	sphingomyelin synthase 2
7479_at	0.6673727	2.76e-01	1.14	-7.26819	7.20e-02	7479	wingless-type MMTV integration site family, member 8B
5204_at	0.6673727	2.76e-01	1.14	-7.26856	9.73e-02	5204	prefoldin subunit 5
303_at	0.6673727	2.76e-01	-1.14	-7.2688	-2.19e-02	303	annexin A2 pseudogene 1
80005_at	0.6673727	2.76e-01	1.14	-7.26896	3.30e-03	80005	dedicator of cytokinesis 5
6929_at	0.6673727	2.76e-01	1.13	-7.26907	2.83e-02	6929	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47)
594855_at	0.6673727	2.76e-01	1.13	-7.26908	4.47e-03	594855	complexin 3
81545_at	0.6673727	2.76e-01	1.13	-7.26959	7.20e-02	81545	F-box protein 38
7568_at	0.6673727	2.77e-01	-1.13	-7.27003	-1.39e-01	7568	zinc finger protein 20
118491_at	0.6673727	2.77e-01	1.13	-7.27023	1.58e-01	118491	tetratricopeptide repeat domain 18
5780_at	0.6673727	2.77e-01	1.13	-7.27039	1.12e-01	5780	protein tyrosine phosphatase, non-receptor type 9
37_at	0.6673727	2.77e-01	-1.13	-7.2704	-2.12e-01	37	acyl-CoA dehydrogenase, very long chain
10456_at	0.6673727	2.77e-01	-1.13	-7.27041	-7.08e-02	10456	HCLS1 associated protein X-1
56940_at	0.6673727	2.77e-01	-1.13	-7.27103	-1.18e-01	56940	dual specificity phosphatase 22
89927_at	0.6673727	2.77e-01	-1.13	-7.2713	-2.01e-01	89927	chromosome 16 open reading frame 45
55890_at	0.6673727	2.77e-01	1.13	-7.27153	1.67e-01	55890	G protein-coupled receptor, family C, group 5, member C
116028_at	0.6673727	2.77e-01	-1.13	-7.27159	-2.03e-01	116028	chromosome 16 open reading frame 75
85007_at	0.6673727	2.77e-01	-1.13	-7.27159	-1.94e-01	85007	alanine-glyoxylate aminotransferase 2-like 2
8605_at	0.6673727	2.77e-01	-1.13	-7.27166	-3.37e-01	8605	phospholipase A2, group IVC (cytosolic, calcium-independent)
285733_at	0.6673727	2.77e-01	-1.13	-7.27184	-1.57e-01	285733	hypothetical LOC285733
113878_at	0.6673727	2.77e-01	1.13	-7.27185	1.59e-01	113878	deltex homolog 2 (Drosophila)
160897_at	0.6673727	2.77e-01	-1.13	-7.27216	-2.26e-01	160897	G protein-coupled receptor 180
3906_at	0.6673727	2.77e-01	-1.13	-7.27218	-3.51e-02	3906	lactalbumin, alpha-
124512_at	0.6673727	2.77e-01	-1.13	-7.27231	-9.69e-02	124512	chromosome 17 open reading frame 95
6305_at	0.6673727	2.77e-01	1.13	-7.27235	2.25e-03	6305	SET binding factor 1
55885_at	0.6673727	2.77e-01	1.13	-7.27237	5.56e-03	55885	LIM domain only 3 (rhombotin-like 2)
200894_at	0.6673727	2.78e-01	-1.13	-7.27243	-8.74e-02	200894	ADP-ribosylation factor-like 13B
10485_at	0.6673727	2.78e-01	-1.13	-7.27278	-6.21e-03	10485	chromosome 1 open reading frame 61
200424_at	0.6673727	2.78e-01	1.13	-7.27296	2.43e-02	200424	tet oncogene family member 3
162998_at	0.6673727	2.78e-01	-1.13	-7.27312	-2.75e-02	162998	olfactory receptor, family 7, subfamily D, member 2
64403_at	0.6673727	2.78e-01	1.13	-7.27316	9.42e-03	64403	cadherin 24, type 2
347732_at	0.6673727	2.78e-01	1.13	-7.27335	9.69e-02	347732	cation channel, sperm associated 3
22832_at	0.6673727	2.78e-01	-1.13	-7.2734	-9.71e-03	22832	KIAA1009
56889_at	0.6673727	2.78e-01	-1.13	-7.2734	-8.08e-02	56889	transmembrane 9 superfamily member 3
150946_at	0.6673727	2.78e-01	-1.13	-7.27359	-1.34e-02	150946	family with sequence similarity 59, member B
89781_at	0.6673727	2.78e-01	1.13	-7.27392	8.48e-02	89781	Hermansky-Pudlak syndrome 4
257169_at	0.6673727	2.78e-01	1.13	-7.27402	5.43e-02	257169	chromosome 9 open reading frame 43
375449_at	0.6673727	2.78e-01	1.13	-7.27446	2.56e-01	375449	microtubule associated serine/threonine kinase family member 4
55345_at	0.6673727	2.78e-01	-1.13	-7.2745	-4.74e-02	55345	chromosome 4 open reading frame 21
91431_at	0.6673727	2.78e-01	-1.13	-7.27456	-2.48e-02	91431	NA
375484_at	0.6673727	2.78e-01	1.13	-7.27457	2.82e-01	375484	chromosome 5 open reading frame 25
641_at	0.6673727	2.78e-01	-1.13	-7.27461	-2.01e-03	641	Bloom syndrome, RecQ helicase-like
6158_at	0.6673727	2.78e-01	1.13	-7.27464	7.79e-02	6158	ribosomal protein L28
30968_at	0.6673727	2.78e-01	-1.13	-7.27491	-1.50e-01	30968	stomatin (EPB72)-like 2
256949_at	0.6673727	2.79e-01	1.13	-7.27522	9.57e-02	256949	KN motif and ankyrin repeat domains 3
55968_at	0.6673727	2.79e-01	-1.13	-7.27532	-8.98e-02	55968	NSFL1 (p97) cofactor (p47)
57583_at	0.6673727	2.79e-01	-1.13	-7.27533	-1.70e-01	57583	transmembrane protein 181
100288357_at	0.6673727	2.79e-01	1.13	-7.27573	1.89e-01	100288357	hypothetical protein LOC100288357
64084_at	0.6673727	2.79e-01	-1.13	-7.27574	-2.77e-03	64084	calsyntenin 2
5300_at	0.6673727	2.79e-01	-1.13	-7.27581	-1.49e-01	5300	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
27334_at	0.6673727	2.79e-01	-1.13	-7.27581	-2.39e-02	27334	purinergic receptor P2Y, G-protein coupled, 10
8273_at	0.6673727	2.79e-01	1.13	-7.27613	1.52e-01	8273	solute carrier family 10 (sodium/bile acid cotransporter family), member 3
1912_at	0.6673727	2.79e-01	1.13	-7.2764	1.79e-01	1912	polyhomeotic homolog 2 (Drosophila)
389289_at	0.6673727	2.79e-01	-1.13	-7.27687	-5.39e-03	389289	chromosome 5 open reading frame 39
5422_at	0.6673727	2.79e-01	-1.13	-7.27687	-9.33e-02	5422	polymerase (DNA directed), alpha 1, catalytic subunit
85459_at	0.6673727	2.79e-01	1.13	-7.27688	1.38e-02	85459	KIAA1731
9463_at	0.6673727	2.79e-01	-1.13	-7.27705	-8.80e-02	9463	protein interacting with PRKCA 1
22903_at	0.6673727	2.79e-01	-1.13	-7.27723	-8.23e-02	22903	BTB (POZ) domain containing 3
84617_at	0.6673727	2.79e-01	1.13	-7.27731	3.78e-01	84617	tubulin, beta 6
131408_at	0.6673727	2.79e-01	1.13	-7.27735	7.66e-02	131408	family with sequence similarity 131, member A
7075_at	0.6673727	2.79e-01	-1.13	-7.27743	-2.55e-01	7075	tyrosine kinase with immunoglobulin-like and EGF-like domains 1
84057_at	0.6673727	2.79e-01	1.13	-7.27745	2.14e-02	84057	meiotic nuclear divisions 1 homolog (S. cerevisiae)
9077_at	0.6673727	2.79e-01	1.13	-7.27755	4.09e-01	9077	DIRAS family, GTP-binding RAS-like 3
4358_at	0.6673727	2.79e-01	-1.13	-7.27773	-2.21e-01	4358	MpV17 mitochondrial inner membrane protein
8733_at	0.6673727	2.79e-01	-1.13	-7.27781	-1.54e-01	8733	glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast)
54806_at	0.6673727	2.80e-01	1.13	-7.27798	2.99e-02	54806	Abelson helper integration site 1
79748_at	0.6673727	2.80e-01	-1.13	-7.278	-1.37e-02	79748	lectin, mannose-binding, 1 like
51744_at	0.6673727	2.80e-01	1.13	-7.27831	1.03e-01	51744	CD244 molecule, natural killer cell receptor 2B4
391712_at	0.6673727	2.80e-01	1.13	-7.27843	3.74e-03	391712	tripartite motif-containing 61
259282_at	0.6673727	2.80e-01	1.13	-7.27851	7.25e-02	259282	biorientation of chromosomes in cell division 1-like
54512_at	0.6673727	2.80e-01	-1.13	-7.27863	-3.17e-02	54512	exosome component 4
1879_at	0.6673727	2.80e-01	1.13	-7.27875	1.39e-02	1879	early B-cell factor 1
1384_at	0.6673727	2.80e-01	-1.13	-7.27877	-9.54e-02	1384	carnitine O-acetyltransferase
89822_at	0.6673727	2.80e-01	1.13	-7.27911	1.70e-01	89822	potassium channel, subfamily K, member 17
4249_at	0.6673727	2.80e-01	-1.13	-7.27927	-1.21e-02	4249	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase
57645_at	0.6673727	2.80e-01	-1.13	-7.27946	-1.00e-01	57645	pogo transposable element with KRAB domain
205717_at	0.6673727	2.80e-01	1.13	-7.27959	3.44e-02	205717	KIAA2018
54996_at	0.6673727	2.80e-01	1.13	-7.27983	9.97e-02	54996	MOCO sulphurase C-terminal domain containing 2
148137_at	0.6673727	2.80e-01	1.13	-7.27996	1.83e-02	148137	chromosome 19 open reading frame 55
4588_at	0.6673727	2.80e-01	1.12	-7.28013	8.81e-03	4588	mucin 6, oligomeric mucus/gel-forming
478_at	0.6673727	2.80e-01	-1.12	-7.28042	-3.56e-03	478	ATPase, Na+/K+ transporting, alpha 3 polypeptide
80184_at	0.6673727	2.81e-01	-1.12	-7.28055	-1.59e-02	80184	centrosomal protein 290kDa
2028_at	0.6673727	2.81e-01	-1.12	-7.28059	-2.19e-01	2028	glutamyl aminopeptidase (aminopeptidase A)
7087_at	0.6673727	2.81e-01	-1.12	-7.2808	-3.43e-02	7087	intercellular adhesion molecule 5, telencephalin
11213_at	0.6673727	2.81e-01	1.12	-7.28081	1.36e-01	11213	interleukin-1 receptor-associated kinase 3
6496_at	0.6673727	2.81e-01	-1.12	-7.28088	-1.26e-01	6496	SIX homeobox 3
79922_at	0.6673727	2.81e-01	-1.12	-7.28089	-4.04e-02	79922	mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae)
126987_at	0.6673727	2.81e-01	-1.12	-7.28093	-3.64e-01	126987	tight junction protein 3 (zona occludens 3) pseudogene
85369_at	0.6673727	2.81e-01	-1.12	-7.28125	-6.99e-02	85369	family with sequence similarity 40, member A
80110_at	0.6673727	2.81e-01	-1.12	-7.28131	-3.08e-02	80110	zinc finger protein 614
65008_at	0.6673727	2.81e-01	-1.12	-7.28165	-1.30e-01	65008	mitochondrial ribosomal protein L1
113730_at	0.6673727	2.81e-01	1.12	-7.28173	1.02e-02	113730	kelch domain containing 7B
151011_at	0.6673727	2.81e-01	1.12	-7.28183	2.06e-01	151011	septin 10
100287572_at	0.6673727	2.81e-01	-1.12	-7.28184	-1.07e-01	100287572	similar to hCG1996962
131450_at	0.6673727	2.81e-01	-1.12	-7.28193	-6.83e-02	131450	CD200 receptor 1
4357_at	0.6673727	2.81e-01	1.12	-7.28195	1.12e-01	4357	mercaptopyruvate sulfurtransferase
54097_at	0.6673727	2.81e-01	-1.12	-7.28208	-2.04e-01	54097	family with sequence similarity 3, member B
84433_at	0.6673727	2.81e-01	1.12	-7.28214	1.70e-01	84433	caspase recruitment domain family, member 11
254187_at	0.6673727	2.81e-01	-1.12	-7.28235	-1.12e-02	254187	testis specific, 10 interacting protein
54602_at	0.6673727	2.81e-01	1.12	-7.2826	1.02e-01	54602	Nedd4 family interacting protein 2
10129_at	0.6673727	2.81e-01	1.12	-7.28279	1.86e-01	10129	furry homolog (Drosophila)
54482_at	0.6673727	2.81e-01	-1.12	-7.28293	-1.58e-01	54482	coiled-coil domain containing 76
11131_at	0.6673727	2.81e-01	1.12	-7.28304	1.61e-02	11131	calpain 11
55958_at	0.6673727	2.81e-01	-1.12	-7.28307	-1.18e-01	55958	kelch-like 9 (Drosophila)
259249_at	0.6673727	2.82e-01	1.12	-7.28344	5.18e-02	259249	MAS-related GPR, member X1
4507_at	0.6673727	2.82e-01	-1.12	-7.2836	-2.32e-02	4507	methylthioadenosine phosphorylase
4008_at	0.6673727	2.82e-01	1.12	-7.28363	8.32e-02	4008	LIM domain 7
11174_at	0.6673727	2.82e-01	-1.12	-7.28379	-3.28e-02	11174	ADAM metallopeptidase with thrombospondin type 1 motif, 6
85358_at	0.6673727	2.82e-01	1.12	-7.28381	2.60e-01	85358	SH3 and multiple ankyrin repeat domains 3
56623_at	0.6673727	2.82e-01	1.12	-7.28395	1.19e-01	56623	inositol polyphosphate-5-phosphatase, 72 kDa
1408_at	0.6673727	2.82e-01	1.12	-7.28401	2.99e-01	1408	cryptochrome 2 (photolyase-like)
100288271_at	0.6673727	2.82e-01	1.12	-7.28403	4.86e-02	100288271	hypothetical protein LOC100288271
55652_at	0.6673727	2.82e-01	-1.12	-7.28428	-4.01e-02	55652	solute carrier family 48 (heme transporter), member 1
55127_at	0.6673727	2.82e-01	-1.12	-7.28436	-6.87e-02	55127	HEAT repeat containing 1
89766_at	0.6673727	2.82e-01	-1.12	-7.2844	-4.05e-03	89766	uromodulin-like 1
100128496_at	0.6673727	2.82e-01	-1.12	-7.28446	-2.02e-02	100128496	similar to chromosome 20 open reading frame 78
2252_at	0.6673727	2.82e-01	-1.12	-7.28446	-1.79e-02	2252	fibroblast growth factor 7 (keratinocyte growth factor)
1366_at	0.6673727	2.82e-01	-1.12	-7.28452	-1.41e-01	1366	claudin 7
8202_at	0.6673727	2.82e-01	1.12	-7.28478	1.24e-01	8202	nuclear receptor coactivator 3
6778_at	0.6673727	2.82e-01	1.12	-7.28487	1.43e-01	6778	signal transducer and activator of transcription 6, interleukin-4 induced
54708_at	0.6673727	2.82e-01	-1.12	-7.28543	-6.37e-02	54708	membrane-associated ring finger (C3HC4) 5
1982_at	0.6673727	2.82e-01	1.12	-7.28558	4.03e-02	1982	eukaryotic translation initiation factor 4 gamma, 2
1521_at	0.6673727	2.82e-01	-1.12	-7.28559	-3.01e-02	1521	cathepsin W
9246_at	0.6673727	2.82e-01	-1.12	-7.28565	-2.44e-01	9246	ubiquitin-conjugating enzyme E2L 6
2737_at	0.6673727	2.82e-01	1.12	-7.28587	1.49e-02	2737	GLI family zinc finger 3
50700_at	0.6673727	2.83e-01	-1.12	-7.28597	-8.00e-03	50700	retinol dehydrogenase 8 (all-trans)
285754_at	0.6673727	2.83e-01	-1.12	-7.28615	-1.93e-01	285754	hypothetical protein FLJ37396
8986_at	0.6673727	2.83e-01	-1.12	-7.28624	-1.73e-02	8986	ribosomal protein S6 kinase, 90kDa, polypeptide 4
55102_at	0.6673727	2.83e-01	1.12	-7.28636	4.48e-02	55102	ATG2 autophagy related 2 homolog B (S. cerevisiae)
151_at	0.6673727	2.83e-01	1.12	-7.28664	8.84e-03	151	adrenergic, alpha-2B-, receptor
133022_at	0.6673727	2.83e-01	-1.12	-7.28666	-8.63e-03	133022	translocation associated membrane protein 1-like 1
80306_at	0.6673727	2.83e-01	1.12	-7.28673	1.36e-01	80306	mediator complex subunit 28
64718_at	0.6673727	2.83e-01	1.12	-7.28676	1.97e-02	64718	unkempt homolog (Drosophila)-like
55009_at	0.6673727	2.83e-01	-1.12	-7.2868	-9.84e-02	55009	chromosome 19 open reading frame 24
57514_at	0.6673727	2.83e-01	1.12	-7.28683	1.43e-01	57514	Rho GTPase activating protein 31
84466_at	0.6673727	2.83e-01	1.12	-7.28685	8.39e-03	84466	multiple EGF-like-domains 10
3656_at	0.6673727	2.83e-01	1.12	-7.28723	1.41e-01	3656	interleukin-1 receptor-associated kinase 2
7481_at	0.6673727	2.83e-01	-1.12	-7.28724	-6.08e-02	7481	wingless-type MMTV integration site family, member 11
11021_at	0.6673727	2.83e-01	1.12	-7.28743	9.72e-02	11021	RAB35, member RAS oncogene family
8087_at	0.6673727	2.83e-01	1.12	-7.28753	1.19e-01	8087	fragile X mental retardation, autosomal homolog 1
51352_at	0.6673727	2.83e-01	1.12	-7.28787	9.82e-03	51352	Wilms tumor upstream neighbor 1
4297_at	0.6673727	2.83e-01	-1.12	-7.2879	-2.97e-02	4297	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)
1264_at	0.6673727	2.83e-01	1.12	-7.28801	7.12e-03	1264	calponin 1, basic, smooth muscle
10123_at	0.6673727	2.83e-01	1.12	-7.28815	3.33e-01	10123	ADP-ribosylation factor-like 4C
91978_at	0.6673727	2.83e-01	-1.12	-7.28844	-2.32e-03	91978	chromosome 19 open reading frame 20
643988_at	0.6673727	2.84e-01	1.12	-7.28889	9.43e-03	643988	hypothetical LOC643988
25885_at	0.6673727	2.84e-01	-1.12	-7.28907	-2.60e-02	25885	polymerase (RNA) I polypeptide A, 194kDa
6690_at	0.6673727	2.84e-01	-1.12	-7.2891	-1.47	6690	serine peptidase inhibitor, Kazal type 1
9984_at	0.6673727	2.84e-01	1.12	-7.28919	8.73e-02	9984	THO complex 1
9348_at	0.6673727	2.84e-01	1.12	-7.28932	4.05e-02	9348	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3
10008_at	0.6673727	2.84e-01	-1.12	-7.28939	-1.77e-01	10008	potassium voltage-gated channel, Isk-related family, member 3
3679_at	0.6673727	2.84e-01	1.12	-7.28943	2.19e-01	3679	integrin, alpha 7
284912_at	0.6673727	2.84e-01	1.12	-7.28953	1.62e-02	284912	hypothetical LOC284912
56139_at	0.6673727	2.84e-01	1.12	-7.28954	8.92e-03	56139	protocadherin alpha 10
51259_at	0.6673727	2.84e-01	-1.12	-7.28956	-1.42e-01	51259	transmembrane protein 216
374969_at	0.6673727	2.84e-01	-1.12	-7.28957	-2.31e-01	374969	coiled-coil domain containing 23
4758_at	0.6673727	2.84e-01	-1.12	-7.2897	-1.45e-01	4758	sialidase 1 (lysosomal sialidase)
8519_at	0.6673727	2.84e-01	-1.12	-7.28981	-3.96e-01	8519	interferon induced transmembrane protein 1 (9-27)
5978_at	0.6673727	2.84e-01	1.12	-7.29011	1.02e-01	5978	RE1-silencing transcription factor
54165_at	0.6673727	2.84e-01	-1.12	-7.29015	-2.73e-01	54165	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)
91012_at	0.6673727	2.84e-01	1.12	-7.29019	8.61e-02	91012	LAG1 homolog, ceramide synthase 5
4211_at	0.6673727	2.84e-01	1.12	-7.29025	1.19e-01	4211	Meis homeobox 1
10319_at	0.6673727	2.84e-01	1.12	-7.29025	3.07e-02	10319	laminin, gamma 3
23193_at	0.6673727	2.84e-01	1.12	-7.29026	2.41e-01	23193	glucosidase, alpha; neutral AB
4076_at	0.6673727	2.84e-01	-1.12	-7.29032	-5.54e-02	4076	cell cycle associated protein 1
64111_at	0.6673727	2.84e-01	1.12	-7.29038	5.94e-02	64111	neuropeptide VF precursor
51166_at	0.6673727	2.84e-01	1.12	-7.29083	2.02e-01	51166	aminoadipate aminotransferase
10163_at	0.6673727	2.84e-01	1.12	-7.29089	2.54e-01	10163	WAS protein family, member 2
5881_at	0.6673727	2.85e-01	-1.11	-7.29167	-5.76e-02	5881	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)
4126_at	0.6673727	2.85e-01	-1.11	-7.29169	-9.88e-02	4126	mannosidase, beta A, lysosomal
55731_at	0.6673727	2.85e-01	1.11	-7.2917	7.74e-02	55731	chromosome 17 open reading frame 63
157310_at	0.6673727	2.85e-01	-1.11	-7.29172	-9.44e-02	157310	phosphatidylethanolamine-binding protein 4
1990_at	0.6673727	2.85e-01	1.11	-7.29193	1.55e-02	1990	chymotrypsin-like elastase family, member 1
29124_at	0.6673727	2.85e-01	1.11	-7.29193	2.83e-03	29124	lectin, galactoside-binding, soluble, 13
4753_at	0.6673727	2.85e-01	1.11	-7.29304	6.30e-02	4753	NEL-like 2 (chicken)
1113_at	0.6673727	2.85e-01	1.11	-7.2931	3.94e-02	1113	chromogranin A (parathyroid secretory protein 1)
2307_at	0.6673727	2.85e-01	1.11	-7.29325	4.69e-02	2307	forkhead box S1
286077_at	0.6673727	2.85e-01	1.11	-7.29343	1.94e-02	286077	family with sequence similarity 83, member H
115811_at	0.6673727	2.86e-01	-1.11	-7.29438	-1.60e-02	115811	IQ motif containing D
55692_at	0.6673727	2.86e-01	1.11	-7.29441	1.22e-01	55692	LUC7-like (S. cerevisiae)
83452_at	0.6673727	2.86e-01	-1.11	-7.29447	-1.60e-01	83452	RAB33B, member RAS oncogene family
4820_at	0.6673727	2.86e-01	1.11	-7.2946	1.78e-01	4820	natural killer-tumor recognition sequence
4277_at	0.6673727	2.86e-01	-1.11	-7.29492	-1.36e-01	4277	MHC class I polypeptide-related sequence B
199675_at	0.6673727	2.86e-01	1.11	-7.29495	1.07e-02	199675	chromosome 19 open reading frame 59
221092_at	0.6673727	2.86e-01	1.11	-7.29497	3.98e-02	221092	heterogeneous nuclear ribonucleoprotein U-like 2
22_at	0.6673727	2.86e-01	-1.11	-7.29499	-7.90e-02	22	ATP-binding cassette, sub-family B (MDR/TAP), member 7
